name,b2bcnt2y,model2score,sbfecardcount
Application-427420,1.0,738,2.0
Application-427169,-99999.0,222,-99.0
Application-425760,-99999.0,222,-99.0
Application-426693,0.0,749,-99.0
Application-425621,0.0,719,-99.0
Application-426398,3.0,681,-99.0
Application-423525,0.0,630,-99.0
Application-426819,0.0,702,-99.0
Application-427421,1.0,732,-99.0
Application-427430,0.0,647,-99.0
Application-427432,1.0,664,2.0
Application-427436,0.0,724,-99.0
Application-427438,0.0,655,-99.0
Application-427294,1.0,647,1.0
Application-427252,1.0,684,-99.0
Application-427392,0.0,731,-99.0
Application-427473,0.0,638,3.0
Application-424556,0.0,738,-99.0
Application-427227,-99999.0,222,-99.0
Application-426237,0.0,722,-99.0
Application-427099,0.0,699,-99.0
Application-427449,0.0,713,-99.0
Application-427456,0.0,638,1.0
Application-426655,0.0,673,-99.0
Application-423985,0.0,644,1.0
Application-427194,-99999.0,222,-99.0
Application-426777,2.0,637,3.0
Application-425428,-99999.0,222,-99.0
Application-427062,0.0,681,1.0
Application-427078,0.0,698,-99.0
Application-427367,2.0,762,1.0
Application-424115,0.0,697,-99.0
Application-427103,1.0,706,2.0
Application-422895,0.0,666,-99.0
Application-427122,0.0,703,-99.0
Application-424649,-99999.0,222,-99.0
Application-426552,0.0,702,2.0
Application-426215,0.0,669,-99.0
Application-417694,-99999.0,222,-99.0
Application-426717,1.0,663,1.0
Application-427514,2.0,623,1.0
Application-427513,0.0,678,-99.0
Application-427002,0.0,708,-99.0
Application-427546,0.0,617,1.0
Application-427512,0.0,738,-99.0
Application-427490,0.0,599,2.0
Application-413183,0.0,734,-99.0
Application-426657,0.0,706,2.0
Application-426012,0.0,679,-99.0
Application-422716,-99999.0,222,-99.0
Application-427535,0.0,665,-99.0
Application-427549,-99999.0,222,-99.0
Application-427026,0.0,631,-99.0
Application-423499,-99999.0,222,-99.0
Application-427324,0.0,678,-99.0
Application-427572,1.0,725,-99.0
Application-426613,0.0,674,-99.0
Application-427047,0.0,703,-99.0
Application-427576,0.0,720,-99.0
Application-427583,0.0,700,-99.0
Application-427591,0.0,742,-99.0
Application-427592,-99999.0,781,1.0
Application-427188,0.0,659,-99.0
Application-427205,-99999.0,222,-99.0
Application-427558,0.0,666,-99.0
Application-419523,0.0,716,-99.0
Application-416684,0.0,743,-99.0
Application-419500,0.0,696,-99.0
Application-427221,0.0,804,5.0
Application-417417,0.0,718,-99.0
Application-427354,0.0,725,3.0
Application-427532,0.0,703,-99.0
Application-427497,0.0,677,-99.0
Application-427268,0.0,719,-99.0
Application-427250,0.0,665,-99.0
Application-427192,0.0,718,1.0
Application-426106,0.0,649,1.0
Application-426611,0.0,729,-99.0
Application-426080,0.0,672,-99.0
Application-427678,0.0,659,2.0
Application-427467,0.0,705,2.0
Application-425892,0.0,692,-99.0
Application-425993,0.0,687,-99.0
Application-427568,0.0,724,-99.0
Application-427594,-99999.0,222,-99.0
Application-427659,1.0,791,2.0
Application-425854,0.0,690,-99.0
Application-426458,0.0,713,-99.0
Application-426745,1.0,762,1.0
Application-427663,-99999.0,222,-99.0
Application-427644,0.0,734,-99.0
Application-410730,2.0,606,-99.0
Application-427259,0.0,686,1.0
Application-427319,0.0,775,2.0
Application-425915,3.0,667,1.0
Application-427458,0.0,657,-99.0
Application-427580,1.0,701,-99.0
Application-427615,0.0,725,-99.0
Application-427640,0.0,674,1.0
Application-427631,0.0,788,2.0
Application-427726,0.0,711,-99.0
Application-427749,-99999.0,222,-99.0
Application-427717,-99999.0,222,-99.0
Application-427538,0.0,701,1.0
Application-421549,0.0,621,3.0
Application-427762,0.0,695,-99.0
Application-427770,0.0,692,-99.0
Application-427485,0.0,749,-99.0
Application-425889,0.0,739,1.0
Application-427763,1.0,630,0.0
Application-423765,0.0,716,-99.0
Application-427409,0.0,736,-99.0
Application-427747,0.0,642,1.0
Application-427735,0.0,698,-99.0
Application-427687,0.0,602,1.0
Application-427784,0.0,693,-99.0
Application-427724,1.0,719,1.0
Application-427782,0.0,609,1.0
Application-427786,3.0,759,1.0
Application-427795,0.0,630,1.0
Application-427819,0.0,617,-99.0
Application-427453,0.0,673,-99.0
Application-426349,1.0,743,-99.0
Application-424601,0.0,758,-99.0
Application-427427,0.0,688,-99.0
Application-427816,0.0,677,-99.0
Application-427375,0.0,744,-99.0
Application-426015,0.0,703,-99.0
Application-426750,0.0,712,0.0
Application-427822,-99999.0,222,-99.0
Application-422025,0.0,697,-99.0
Application-427439,0.0,829,2.0
Application-427441,-99999.0,634,1.0
Application-427071,0.0,631,3.0
Application-427459,0.0,683,0.0
Application-420321,1.0,665,1.0
Application-427869,0.0,705,0.0
Application-427518,0.0,695,-99.0
Application-427556,0.0,688,-99.0
Application-427889,0.0,738,2.0
Application-427859,-99999.0,222,-99.0
Application-425384,0.0,641,-99.0
Application-427694,0.0,714,-99.0
Application-427852,1.0,695,1.0
Application-427715,0.0,751,-99.0
Application-427844,0.0,715,-99.0
Application-427857,0.0,679,1.0
Application-426935,0.0,729,2.0
Application-427878,0.0,671,-99.0
Application-427908,0.0,704,-99.0
Application-427661,0.0,717,0.0
Application-427862,0.0,675,-99.0
Application-427904,0.0,730,-99.0
Application-427907,5.0,660,1.0
Application-427899,-99999.0,222,-99.0
Application-427905,0.0,712,1.0
Application-427909,0.0,749,1.0
Application-427915,0.0,690,2.0
Application-426676,4.0,681,1.0
Application-427622,0.0,710,3.0
Application-415386,0.0,712,8.0
Application-427745,1.0,757,2.0
Application-427929,0.0,685,-99.0
Application-427720,0.0,640,2.0
Application-427674,0.0,703,-99.0
Application-428014,-99999.0,222,-99.0
Application-427496,0.0,681,-99.0
Application-426572,0.0,714,-99.0
Application-426367,0.0,636,-99.0
Application-427691,4.0,767,2.0
Application-422967,0.0,616,-99.0
Application-427940,1.0,698,0.0
Application-427937,0.0,723,-99.0
Application-420422,0.0,737,-99.0
Application-427883,0.0,704,-99.0
Application-427861,0.0,719,-99.0
Application-422408,0.0,769,-99.0
Application-426910,2.0,612,-99.0
Application-421820,-99999.0,222,-99.0
Application-426323,0.0,717,-99.0
Application-426865,-99999.0,222,-99.0
Application-426966,0.0,697,-99.0
Application-427446,0.0,723,-99.0
Application-427968,0.0,699,1.0
Application-427978,0.0,661,-99.0
Application-427984,0.0,674,-99.0
Application-427987,0.0,731,-99.0
Application-427948,1.0,656,-99.0
Application-427938,-99999.0,222,-99.0
Application-427863,0.0,715,1.0
Application-427495,0.0,717,-99.0
Application-428005,0.0,693,-99.0
Application-428043,0.0,689,-99.0
Application-428010,2.0,676,-99.0
Application-428012,0.0,631,1.0
Application-415565,1.0,726,0.0
Application-423526,0.0,709,-99.0
Application-427006,1.0,725,1.0
Application-426637,0.0,736,-99.0
Application-427159,-99999.0,222,-99.0
Application-428050,0.0,687,-99.0
Application-428053,0.0,730,1.0
Application-427812,0.0,702,-99.0
Application-427614,-99999.0,222,-99.0
Application-426500,0.0,690,-99.0
Application-426355,0.0,676,0.0
Application-427830,0.0,705,-99.0
Application-428083,1.0,698,-99.0
Application-428086,0.0,652,2.0
Application-428096,0.0,711,-99.0
Application-427851,-99999.0,222,-99.0
Application-428104,0.0,622,1.0
Application-427872,-99999.0,222,-99.0
Application-427943,0.0,520,-99.0
Application-428105,0.0,749,-99.0
Application-425205,0.0,744,-99.0
Application-427314,0.0,743,-99.0
Application-427620,0.0,683,-99.0
Application-428113,0.0,719,-99.0
Application-428075,0.0,695,-99.0
Application-428074,0.0,688,-99.0
Application-423992,0.0,744,-99.0
Application-428072,0.0,691,0.0
Application-428068,2.0,741,3.0
Application-428059,0.0,775,1.0
Application-428095,0.0,717,-99.0
Application-427713,-99999.0,222,-99.0
Application-428114,0.0,690,-99.0
Application-428115,0.0,771,-99.0
Application-428117,0.0,622,1.0
Application-428125,0.0,682,-99.0
Application-428134,0.0,646,0.0
Application-428135,0.0,630,-99.0
Application-428136,0.0,703,-99.0
Application-428137,2.0,783,-99.0
Application-427617,0.0,734,-99.0
Application-428112,1.0,756,1.0
Application-427920,-99999.0,222,-99.0
Application-427257,0.0,654,-99.0
Application-425308,0.0,708,-99.0
Application-427858,0.0,746,-99.0
Application-426277,0.0,710,-99.0
Application-427234,1.0,650,1.0
Application-426619,0.0,744,-99.0
Application-427045,0.0,718,1.0
Application-427868,1.0,843,5.0
Application-427616,1.0,773,5.0
Application-425643,-99999.0,222,-99.0
Application-427202,0.0,676,-99.0
Application-427885,0.0,688,2.0
Application-427893,0.0,730,-99.0
Application-426045,-99999.0,222,-99.0
Application-428152,0.0,718,-99.0
Application-428153,0.0,679,-99.0
Application-427498,0.0,779,1.0
Application-428156,-99999.0,710,0.0
Application-428161,-99999.0,222,-99.0
Application-428165,0.0,697,-99.0
Application-428166,3.0,738,-99.0
Application-428169,0.0,761,-99.0
Application-427793,0.0,688,-99.0
Application-424500,0.0,695,-99.0
Application-424231,0.0,686,-99.0
Application-424087,1.0,746,-99.0
Application-427924,1.0,746,4.0
Application-428189,0.0,690,-99.0
Application-426715,0.0,669,-99.0
Application-427284,1.0,683,3.0
Application-427992,0.0,695,-99.0
Application-428195,3.0,683,1.0
Application-427020,-99999.0,752,1.0
Application-428146,0.0,726,1.0
Application-428123,0.0,618,1.0
Application-427971,0.0,739,1.0
Application-427965,1.0,688,-99.0
Application-427956,0.0,721,-99.0
Application-427947,0.0,721,-99.0
Application-426096,0.0,730,2.0
Application-426692,0.0,732,-99.0
Application-426780,0.0,690,-99.0
Application-420506,0.0,696,-99.0
Application-424732,1.0,685,-99.0
Application-427387,0.0,626,-99.0
Application-428312,-99999.0,222,-99.0
Application-428062,1.0,734,-99.0
Application-428069,0.0,713,-99.0
Application-427884,0.0,702,-99.0
Application-428203,-99999.0,222,-99.0
Application-428224,0.0,681,1.0
Application-428225,0.0,650,1.0
Application-428232,0.0,711,-99.0
Application-428157,0.0,667,-99.0
Application-428011,0.0,642,-99.0
Application-426842,2.0,732,-99.0
Application-424830,0.0,679,-99.0
Application-428188,0.0,706,-99.0
Application-428294,0.0,624,-99.0
Application-428348,0.0,752,-99.0
Application-427951,1.0,694,-99.0
Application-428278,0.0,662,1.0
Application-427574,0.0,677,-99.0
Application-428257,1.0,731,-99.0
Application-428273,0.0,696,-99.0
Application-427711,1.0,684,-99.0
Application-419522,1.0,716,-99.0
Application-428270,0.0,749,-99.0
Application-428234,0.0,756,-99.0
Application-416547,0.0,628,-99.0
Application-425223,0.0,698,-99.0
Application-427434,0.0,746,-99.0
Application-423167,0.0,726,-99.0
Application-427509,0.0,712,-99.0
Application-428274,0.0,703,-99.0
Application-428222,0.0,691,-99.0
Application-427847,0.0,722,-99.0
Application-428349,0.0,674,-99.0
Application-428381,0.0,707,-99.0
Application-428384,0.0,661,-99.0
Application-428387,0.0,762,-99.0
Application-428389,1.0,702,-99.0
Application-428209,0.0,692,-99.0
Application-427124,0.0,722,-99.0
Application-427448,0.0,684,-99.0
Application-425089,0.0,730,-99.0
Application-425058,0.0,738,-99.0
Application-425437,1.0,686,-99.0
Application-428453,0.0,700,-99.0
Application-428451,1.0,723,-99.0
Application-428175,0.0,709,-99.0
Application-428459,-99999.0,222,-99.0
Application-428460,0.0,696,-99.0
Application-428418,0.0,719,-99.0
Application-428315,0.0,635,-99.0
Application-428479,0.0,660,-99.0
Application-426317,1.0,718,-99.0
Application-428488,0.0,654,1.0
Application-427460,0.0,691,-99.0
Application-428464,-99999.0,222,-99.0
Application-427881,0.0,728,2.0
Application-428327,1.0,717,-99.0
Application-427702,0.0,659,1.0
Application-427499,0.0,713,1.0
Application-428280,0.0,767,1.0
Application-424814,0.0,695,-99.0
Application-426338,0.0,744,-99.0
Application-428498,1.0,761,2.0
Application-428226,0.0,777,2.0
Application-428058,-99999.0,222,-99.0
Application-421216,0.0,691,-99.0
Application-428501,0.0,661,1.0
Application-428534,0.0,668,-99.0
Application-428155,0.0,696,-99.0
Application-428194,0.0,700,1.0
Application-427684,0.0,742,-99.0
Application-425319,0.0,716,-99.0
Application-427260,0.0,753,-99.0
Application-427853,0.0,668,0.0
Application-428181,0.0,706,-99.0
Application-418165,0.0,751,1.0
Application-428333,0.0,740,1.0
Application-428519,0.0,715,-99.0
Application-428193,0.0,702,-99.0
Application-428570,1.0,539,2.0
Application-407862,0.0,702,0.0
Application-421147,0.0,685,-99.0
Application-419266,3.0,617,1.0
Application-425097,0.0,698,-99.0
Application-423372,0.0,710,-99.0
Application-420076,2.0,788,2.0
Application-426978,1.0,715,-99.0
Application-428551,3.0,637,5.0
Application-427043,-99999.0,222,-99.0
Application-428542,0.0,730,1.0
Application-421536,0.0,787,4.0
Application-428531,0.0,710,-99.0
Application-426299,0.0,672,-99.0
Application-427675,-99999.0,222,-99.0
Application-428227,0.0,772,-99.0
Application-427898,0.0,739,0.0
Application-423544,0.0,750,1.0
Application-428562,0.0,693,-99.0
Application-428567,0.0,639,-99.0
Application-428575,0.0,718,-99.0
Application-428580,3.0,678,2.0
Application-428581,0.0,705,2.0
Application-428582,0.0,671,-99.0
Application-428590,0.0,714,-99.0
Application-428591,0.0,663,-99.0
Application-428609,1.0,758,-99.0
Application-428428,0.0,710,-99.0
Application-428425,-99999.0,222,-99.0
Application-428424,0.0,755,3.0
Application-428645,0.0,765,1.0
Application-427955,0.0,742,-99.0
Application-427470,0.0,680,1.0
Application-428555,0.0,638,1.0
Application-428217,0.0,729,1.0
Application-428643,0.0,674,-99.0
Application-428438,0.0,613,1.0
Application-423899,-99999.0,222,-99.0
Application-428535,1.0,690,-99.0
Application-428658,0.0,749,0.0
Application-428657,0.0,702,-99.0
Application-428446,0.0,704,-99.0
Application-428661,0.0,740,-99.0
Application-428367,0.0,671,-99.0
Application-428236,0.0,730,-99.0
Application-428653,0.0,688,-99.0
Application-428552,-99999.0,222,-99.0
Application-428266,0.0,690,-99.0
Application-428513,0.0,707,-99.0
Application-428662,-99999.0,222,-99.0
Application-428664,0.0,726,-99.0
Application-428677,0.0,735,3.0
Application-428584,0.0,726,-99.0
Application-428261,0.0,699,-99.0
Application-420388,0.0,707,-99.0
Application-426272,3.0,745,0.0
Application-428699,-99999.0,222,-99.0
Application-428701,0.0,772,1.0
Application-427653,0.0,731,-99.0
Application-428711,0.0,697,-99.0
Application-428719,0.0,742,-99.0
Application-428703,0.0,747,-99.0
Application-428705,-99999.0,222,-99.0
Application-428707,0.0,669,1.0
Application-428311,0.0,720,-99.0
Application-428201,-99999.0,222,-99.0
Application-428070,0.0,703,-99.0
Application-428092,0.0,728,-99.0
Application-428696,0.0,697,-99.0
Application-428737,0.0,682,1.0
Application-428690,-99999.0,222,-99.0
Application-427941,0.0,740,1.0
Application-427048,0.0,662,1.0
Application-428687,0.0,774,1.0
Application-427839,1.0,713,-99.0
Application-427560,1.0,679,-99.0
Application-423444,0.0,710,-99.0
Application-425190,0.0,685,-99.0
Application-428756,0.0,676,4.0
Application-428759,0.0,714,-99.0
Application-427585,0.0,734,0.0
Application-428506,1.0,630,1.0
Application-427511,0.0,679,-99.0
Application-428636,0.0,704,-99.0
Application-428774,0.0,768,-99.0
Application-426982,0.0,596,-99.0
Application-428674,0.0,680,-99.0
Application-427166,-99999.0,222,-99.0
Application-428486,1.0,718,0.0
Application-428708,0.0,672,-99.0
Application-428753,8.0,644,4.0
Application-427113,0.0,692,-99.0
Application-428654,2.0,701,1.0
Application-428806,0.0,598,0.0
Application-428370,3.0,705,-99.0
Application-428692,0.0,731,1.0
Application-428049,2.0,804,3.0
Application-426103,1.0,613,1.0
Application-428681,0.0,660,1.0
Application-428718,1.0,735,-99.0
Application-428732,0.0,690,-99.0
Application-424967,0.0,679,-99.0
Application-409777,2.0,698,-99.0
Application-427739,0.0,731,-99.0
Application-427635,2.0,761,1.0
Application-428798,0.0,701,-99.0
Application-428852,0.0,696,-99.0
Application-427670,0.0,700,-99.0
Application-428878,0.0,674,0.0
Application-427649,0.0,672,5.0
Application-428449,1.0,788,-99.0
Application-428249,0.0,677,2.0
Application-427633,1.0,752,-99.0
Application-422446,0.0,720,-99.0
Application-428750,0.0,671,-99.0
Application-428883,0.0,661,-99.0
Application-428730,0.0,715,-99.0
Application-427172,1.0,635,-99.0
Application-428930,0.0,665,1.0
Application-428291,0.0,714,-99.0
Application-428212,0.0,763,-99.0
Application-428652,0.0,754,-99.0
Application-428947,0.0,701,-99.0
Application-428954,0.0,707,-99.0
Application-428958,-99999.0,222,-99.0
Application-428860,0.0,685,-99.0
Application-428961,0.0,725,1.0
Application-428964,0.0,660,-99.0
Application-427450,0.0,739,-99.0
Application-428760,0.0,732,1.0
Application-428949,-99999.0,222,-99.0
Application-428968,0.0,660,-99.0
Application-428748,0.0,717,-99.0
Application-428991,1.0,707,1.0
Application-428558,0.0,723,-99.0
Application-428988,0.0,755,-99.0
Application-425656,0.0,728,-99.0
Application-428987,0.0,725,-99.0
Application-428989,0.0,705,-99.0
Application-428984,0.0,726,1.0
Application-428996,0.0,715,-99.0
Application-428980,0.0,686,0.0
Application-429016,1.0,637,-99.0
Application-421560,0.0,679,-99.0
Application-428447,0.0,717,-99.0
Application-429021,-99999.0,222,-99.0
Application-427199,-99999.0,222,-99.0
Application-428484,5.0,738,3.0
Application-424414,0.0,708,-99.0
Application-428512,0.0,715,-99.0
Application-427327,3.0,560,1.0
Application-428536,0.0,712,1.0
Application-429059,0.0,593,-99.0
Application-429058,0.0,706,2.0
Application-425747,0.0,723,-99.0
Application-428598,1.0,613,1.0
Application-420983,0.0,735,-99.0
Application-429078,0.0,698,-99.0
Application-429089,2.0,724,1.0
Application-429096,0.0,675,-99.0
Application-429106,0.0,691,-99.0
Application-428583,0.0,642,1.0
Application-429135,-99999.0,222,-99.0
Application-426040,0.0,691,-99.0
Application-427425,1.0,693,1.0
Application-427539,1.0,657,-99.0
Application-429052,0.0,685,-99.0
Application-429189,1.0,660,2.0
Application-428797,0.0,733,-99.0
Application-427121,0.0,726,-99.0
Application-428922,0.0,728,-99.0
Application-428610,0.0,654,-99.0
Application-428149,-99999.0,222,-99.0
Application-427073,3.0,757,2.0
Application-426577,0.0,663,1.0
Application-419859,0.0,715,-99.0
Application-425171,4.0,780,2.0
Application-423818,-99999.0,222,-99.0
